,id,pollId,constituentGroupId,optionId,address,signerAddress,signature,power,balance,lockedBalance,uploaded,textilePath,createdAt,updatedAt
0,2835,16,0,49,f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq,f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq,"{""version"":1,""signer"":""f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq"",""address"":""f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02957dd821ab40081fbfa36ce07b770b9fff1a41ef0fa2edf0e8d70544d88b841ea826cd3d684094ea78a93facefdceb8d1492a9cc01ab8e3527775bdfae6aa33c2bd1d982420da9cea63f6e39a41cf628b474d1c6b63b9dffe8bf34e4ea3aaffe"",""balance"":""10632884004244554444"",""lockedBalance"":""0"",""power"":""0""}",0,10632884004244554444,0,True,/ipfs/bafkreiedp7fd4ownazxjfga5sfrxpqwhdka6ijmclai3su5mmitio5s4vq,2022-09-28 07:17:20.266,2022-09-28 07:17:25.628
1,2836,16,0,49,f01049102,f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq,"{""version"":1,""signer"":""f3vkictmjaadt2zvmktd7c73crt32vaub3tarvei4dn6fw4qgdrohsup5gunw6h3do34i23cwwqcntmh5qi6nq"",""address"":""f01049102"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02957dd821ab40081fbfa36ce07b770b9fff1a41ef0fa2edf0e8d70544d88b841ea826cd3d684094ea78a93facefdceb8d1492a9cc01ab8e3527775bdfae6aa33c2bd1d982420da9cea63f6e39a41cf628b474d1c6b63b9dffe8bf34e4ea3aaffe"",""balance"":0,""lockedBalance"":""3146057322612418281338"",""power"":""3395601144217600""}",3395601144217600,0,3146057322612418281338,True,/ipfs/bafkreigoszcwrqhbr4czgsmkwsdvwnztupvh5zzubkzabo6dcvkdkwgiwq,2022-09-28 07:17:20.270,2022-09-28 07:17:29.649
2,671,16,0,49,f14uhu5hiqo4p3le4fszjzkfpk7y2eobnvjcz5e7i,f14uhu5hiqo4p3le4fszjzkfpk7y2eobnvjcz5e7i,"{""version"":1,""signer"":""f14uhu5hiqo4p3le4fszjzkfpk7y2eobnvjcz5e7i"",""address"":""f14uhu5hiqo4p3le4fszjzkfpk7y2eobnvjcz5e7i"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""4990000000000000000"",""lockedBalance"":""0"",""power"":""0""}",0,4990000000000000000,0,True,/ipfs/bafkreibwsgtuzmnncqemcscccommuvzs74axbd5lqlzaus6p37vfadmx2e,2022-09-14 22:02:30.975,2022-09-14 22:02:38.746
3,2837,16,0,49,f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq,f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq,"{""version"":1,""signer"":""f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq"",""address"":""f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02a75b4200ac1a5764bda64ca34109bb641c60da20e6a03516ee3324cdff43efdce034ed302d222488237a01d369d029161214701ef6ce4def794bd56b4ff867e0f898b524da37f44c138dcff95057ceef1514e431759496d230a3535c7b6e57e7"",""balance"":""310843377364100271679"",""lockedBalance"":""0"",""power"":""0""}",0,310843377364100271679,0,True,/ipfs/bafkreicc2imefsmao76ii5evme6preq7wari4manlrcozxnowsravxitea,2022-09-28 07:19:54.947,2022-09-28 07:19:59.383
4,2838,16,0,49,f01190965,f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq,"{""version"":1,""signer"":""f3uiis3em473tp4fxt6lo3kgozi2tjo4mi2r5vl7kpvsbypo4pkt46scoex25nlx46oifh752hrlhrv4olijwq"",""address"":""f01190965"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02a75b4200ac1a5764bda64ca34109bb641c60da20e6a03516ee3324cdff43efdce034ed302d222488237a01d369d029161214701ef6ce4def794bd56b4ff867e0f898b524da37f44c138dcff95057ceef1514e431759496d230a3535c7b6e57e7"",""balance"":0,""lockedBalance"":""26692608761682663039260"",""power"":""29984334924480512""}",29984334924480512,0,26692608761682663039260,True,/ipfs/bafkreihm7qx7c3u7zfl7jdpxbsqd5x2jztf4tikj55nb7c4apu3l6gj7mq,2022-09-28 07:19:54.951,2022-09-28 07:20:03.775
5,2839,16,0,49,f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq,f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq,"{""version"":1,""signer"":""f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq"",""address"":""f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02894888888753fcc44a79add195bc7455d90ce0cd52da706922343d4a6ae23738d48d493a05085a46535cfd73921c0b56182c25f46e68a90cb76bbd7716403a2b0a8066b2a61b2ca4920abedb1152a68a0f4495304dcf7984a8313cbbe9d65f94"",""balance"":""74891099986157001260"",""lockedBalance"":""0"",""power"":""0""}",0,74891099986157001260,0,True,/ipfs/bafkreif4c7oq74sumscel4ovqmgfy7vvfl2iv42r36sb4tetzztxnmx7iu,2022-09-28 07:21:02.986,2022-09-28 07:21:07.668
6,2840,16,0,49,f01653068,f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq,"{""version"":1,""signer"":""f3rtcuzxtccqjieqz2qsxdiocrzdloowh4ei6zqalat3huemxoqjhyylfywpu5weg7pm2yr4vkfs7elbbgz4nq"",""address"":""f01653068"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""02894888888753fcc44a79add195bc7455d90ce0cd52da706922343d4a6ae23738d48d493a05085a46535cfd73921c0b56182c25f46e68a90cb76bbd7716403a2b0a8066b2a61b2ca4920abedb1152a68a0f4495304dcf7984a8313cbbe9d65f94"",""balance"":0,""lockedBalance"":""29363470759513855149714"",""power"":""29664651918704640""}",29664651918704640,0,29363470759513855149714,True,/ipfs/bafkreiaum2g7m3gy5tjuijibeuesjxkrnkhmee34pviz5ky5g6pvrggpeq,2022-09-28 07:21:02.989,2022-09-28 07:21:13.113
7,2841,16,0,49,f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea,f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea,"{""version"":1,""signer"":""f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea"",""address"":""f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""028d104dec8d3eb7f40ee7586a2bf0012d80840f5237da9c7f1aa05917323bb6b2ab9c094c5082264dade5d20a4a3d693d171d3ddd395cddc3a6e622d4172364ed270f9da66e6dd1c563e08c3059b51e1858b7c5f1c4c298efe8042b1d028ae51a"",""balance"":""8397838659644610385"",""lockedBalance"":""0"",""power"":""0""}",0,8397838659644610385,0,True,/ipfs/bafkreig32j2v26ycqclz4ocr7tklx5v2yw3hyfajv67hky6jnsmksphzhu,2022-09-28 07:21:31.002,2022-09-28 07:21:35.369
8,2842,16,0,49,f0437158,f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea,"{""version"":1,""signer"":""f3w4entowlxfvtkgugu2dt2d6poiolbx74uec62sibtpawnuyd5ejhnrliqhaayswmenzeyw63epznp7bes5ea"",""address"":""f0437158"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""028d104dec8d3eb7f40ee7586a2bf0012d80840f5237da9c7f1aa05917323bb6b2ab9c094c5082264dade5d20a4a3d693d171d3ddd395cddc3a6e622d4172364ed270f9da66e6dd1c563e08c3059b51e1858b7c5f1c4c298efe8042b1d028ae51a"",""balance"":0,""lockedBalance"":""13554277595107878830813"",""power"":""14021796911120384""}",14021796911120384,0,13554277595107878830813,True,/ipfs/bafkreihu5mvabfpt3q4pdqhhf4k3i2pgxszvep4ks4vsm45tpxw7rxz3oi,2022-09-28 07:21:31.005,2022-09-28 07:21:40.183
9,2843,16,0,49,f1myhjovpongylcll5cmpbsmhagnltpmuy4cmizdq,f1myhjovpongylcll5cmpbsmhagnltpmuy4cmizdq,"{""version"":1,""signer"":""f1myhjovpongylcll5cmpbsmhagnltpmuy4cmizdq"",""address"":""f1myhjovpongylcll5cmpbsmhagnltpmuy4cmizdq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""0"",""lockedBalance"":""0"",""power"":""0""}",0,0,0,True,/ipfs/bafkreiex2abpi2xin7fp6urdtourjoori4gx6dtnrw7uognby6wbvbbn44,2022-09-28 07:27:09.230,2022-09-28 07:27:14.087
10,2844,16,0,49,f1gxnv2cmvhyzksomkdzocl7rdqkqneijhhmlghdq,f1gxnv2cmvhyzksomkdzocl7rdqkqneijhhmlghdq,"{""version"":1,""signer"":""f1gxnv2cmvhyzksomkdzocl7rdqkqneijhhmlghdq"",""address"":""f1gxnv2cmvhyzksomkdzocl7rdqkqneijhhmlghdq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""10000000000000000"",""lockedBalance"":""0"",""power"":""0""}",0,10000000000000000,0,True,/ipfs/bafkreig3repwdmfylwrunesdez7pqor7pursud5xrwo6yma6kzbcf6dhsi,2022-09-28 07:33:10.222,2022-09-28 07:33:14.538
11,2845,16,0,49,f1ffpzjepb7b5f3gufid7et3ctb67gqxwaqrjnmzy,f1ffpzjepb7b5f3gufid7et3ctb67gqxwaqrjnmzy,"{""version"":1,""signer"":""f1ffpzjepb7b5f3gufid7et3ctb67gqxwaqrjnmzy"",""address"":""f1ffpzjepb7b5f3gufid7et3ctb67gqxwaqrjnmzy"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""199383562720164464"",""lockedBalance"":""0"",""power"":""0""}",0,199383562720164464,0,True,/ipfs/bafkreihgm5onf5r4exf4ua6h4fqterk46732gkv4vdelxmunabqn4y7whe,2022-09-28 07:40:13.976,2022-09-28 07:40:19.628
12,2846,16,0,49,f1cuum3vq2kdtbts3txvjcbr4yz5kqnje3fknz65y,f1cuum3vq2kdtbts3txvjcbr4yz5kqnje3fknz65y,"{""version"":1,""signer"":""f1cuum3vq2kdtbts3txvjcbr4yz5kqnje3fknz65y"",""address"":""f1cuum3vq2kdtbts3txvjcbr4yz5kqnje3fknz65y"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""199425313458278284"",""lockedBalance"":""0"",""power"":""0""}",0,199425313458278284,0,True,/ipfs/bafkreifjcuxrranjo667zf5bfkfzijxv3zxpnub2rjwjd24btydsnckfja,2022-09-28 07:43:35.258,2022-09-28 07:43:41.126
13,672,16,0,50,f1dgd6amat67gotnq7ech3yctiijhwcah2wn3j3cy,f1dgd6amat67gotnq7ech3yctiijhwcah2wn3j3cy,"{""version"":1,""signer"":""f1dgd6amat67gotnq7ech3yctiijhwcah2wn3j3cy"",""address"":""f1dgd6amat67gotnq7ech3yctiijhwcah2wn3j3cy"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":"""",""balance"":""5422998030114110204245"",""lockedBalance"":""0"",""power"":""0""}",0,5422998030114110204245,0,True,/ipfs/bafkreiblg4yg35mv5mv5nat44uqfhnq7sqzcodtlfdpinihs572dq2mzxm,2022-09-14 22:03:32.365,2022-09-14 22:03:37.380
14,2847,16,0,49,f1tljffhiefo7p32fgowebldzcfiji7dy23vtnaji,f1tljffhiefo7p32fgowebldzcfiji7dy23vtnaji,"{""version"":1,""signer"":""f1tljffhiefo7p32fgowebldzcfiji7dy23vtnaji"",""address"":""f1tljffhiefo7p32fgowebldzcfiji7dy23vtnaji"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""497056988407886021"",""lockedBalance"":""0"",""power"":""0""}",0,497056988407886021,0,True,/ipfs/bafkreidt2zeddlikser5st32tee7dzz555m75ykai55ap5sxspo3dzm2b4,2022-09-28 07:51:34.577,2022-09-28 07:51:39.495
15,2848,16,0,49,f1ddoetgje6f6ydnpaejietfjgaljrpcsxumhxrli,f1ddoetgje6f6ydnpaejietfjgaljrpcsxumhxrli,"{""version"":1,""signer"":""f1ddoetgje6f6ydnpaejietfjgaljrpcsxumhxrli"",""address"":""f1ddoetgje6f6ydnpaejietfjgaljrpcsxumhxrli"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":"""",""balance"":""0"",""lockedBalance"":""0"",""power"":""0""}",0,0,0,True,/ipfs/bafkreidm7o34w6ukfwsnqxtj37s466p4cb3o3cge2sqcto2nbl4mjvk4te,2022-09-28 07:53:36.853,2022-09-28 07:53:40.901
16,2849,16,0,50,f1yswits4hd4zu6n2pl7nk7cspcuieuzl7btjn5ia,f1yswits4hd4zu6n2pl7nk7cspcuieuzl7btjn5ia,"{""version"":1,""signer"":""f1yswits4hd4zu6n2pl7nk7cspcuieuzl7btjn5ia"",""address"":""f1yswits4hd4zu6n2pl7nk7cspcuieuzl7btjn5ia"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""01ccd426bf515ca218af46c694d2c338543ef232a509b42a874c56605548dd36d54626887f2c981c02399eac27473628f6320e95cb3d29a3cf1b140153f18e72a701"",""balance"":""1000000000000"",""lockedBalance"":""0"",""power"":""0""}",0,1000000000000,0,False,,2022-09-28 08:27:21.307,2022-09-28 08:27:21.307
17,2850,16,0,49,f3rnwfyggigjvzh3edyuudpzhcvdbuifqnyswqhipmenxchortlw2im5t5rxqmhxzl7vvmrygk3aenqnikyqna,f3rnwfyggigjvzh3edyuudpzhcvdbuifqnyswqhipmenxchortlw2im5t5rxqmhxzl7vvmrygk3aenqnikyqna,"{""version"":1,""signer"":""f3rnwfyggigjvzh3edyuudpzhcvdbuifqnyswqhipmenxchortlw2im5t5rxqmhxzl7vvmrygk3aenqnikyqna"",""address"":""f3rnwfyggigjvzh3edyuudpzhcvdbuifqnyswqhipmenxchortlw2im5t5rxqmhxzl7vvmrygk3aenqnikyqna"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""0288193f50c1eb9b805393a43d44d29349f5fac31c71288ee0fc539fbd73717478a2b01269d651820b6bde2278359305ce031ed8fae6a3d0e4f199fb0fd8b34bc296f17caf0a2fd982e0d3e9d885f9844caeec4fd88b9b4271cbd89dce6114c457"",""balance"":""1573626481709709753249"",""lockedBalance"":""0"",""power"":""0""}",0,1573626481709709753249,0,False,,2022-09-28 08:35:23.914,2022-09-28 08:35:23.914
18,2851,16,0,50,f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa,f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa,"{""version"":1,""signer"":""f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa"",""address"":""f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a2966e214f2ef3ac3dbb44fc73fa483f0b88ce0051ef875323875252381d8b4613031ca0f7945b50491813890bc3e6b5182e2ab82f8b1f5d9cd042c2f32e79b90fb2c3eb1a06f130f1a7bf49d1e35097977eb949a4fc6bcb5af9b2b5695bd743"",""balance"":""59881312045786932658"",""lockedBalance"":""0"",""power"":""0""}",0,59881312045786932658,0,True,/ipfs/bafkreic73ig6hmmnxg7leiuis256pyogfcz6eetiuomnx5xnv4gi3o44ue,2022-09-28 08:38:27.354,2022-09-28 08:38:34.954
19,2852,16,0,50,f01380788,f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa,"{""version"":1,""signer"":""f3sr2hbpfownurk7cafo7jvkvpunzuwq62k33ft77rmq4m4fh5eoznpogbo2mowwm4reg7e6vxm6sktxojqwoa"",""address"":""f01380788"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a2966e214f2ef3ac3dbb44fc73fa483f0b88ce0051ef875323875252381d8b4613031ca0f7945b50491813890bc3e6b5182e2ab82f8b1f5d9cd042c2f32e79b90fb2c3eb1a06f130f1a7bf49d1e35097977eb949a4fc6bcb5af9b2b5695bd743"",""balance"":0,""lockedBalance"":""1445139440804613647062"",""power"":""173241800851456""}",173241800851456,0,1445139440804613647062,True,/ipfs/bafkreic4gvrqtvkjjqes4w3gi5pamearmzxacg4arhy46iit2cbpkxnvbm,2022-09-28 08:38:27.358,2022-09-28 08:38:38.916
20,2853,16,0,50,f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq,f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq,"{""version"":1,""signer"":""f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq"",""address"":""f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a22982489505136321e06ad1426b04793374a61c80c9916dcc35e0c4ec648c1375c3f09d91a56e62da1595d849efae37165077820d47cf06f13e0a2f2aa9e891581c9c5f44b7d8d71449cc9ed10c9a4e9f206ae6991e3a8d8660fe8bb16ec4c7"",""balance"":""8304473005133205840"",""lockedBalance"":""0"",""power"":""0""}",0,8304473005133205840,0,True,/ipfs/bafkreigho5bro32vh3d6rxhqxapdwirga7i3ntsvnystiq5yxiyvvmzpuq,2022-09-28 08:41:34.121,2022-09-28 08:41:38.827
21,2854,16,0,50,f01666984,f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq,"{""version"":1,""signer"":""f3s4srqidwc3ezvebf5nc7z2abrossfgplv72qheotewsussub5rh3ihrilhuzfx7x3ppxz5nfdndt2txouayq"",""address"":""f01666984"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02a22982489505136321e06ad1426b04793374a61c80c9916dcc35e0c4ec648c1375c3f09d91a56e62da1595d849efae37165077820d47cf06f13e0a2f2aa9e891581c9c5f44b7d8d71449cc9ed10c9a4e9f206ae6991e3a8d8660fe8bb16ec4c7"",""balance"":0,""lockedBalance"":""2217329795076113906493"",""power"":""242579752878080""}",242579752878080,0,2217329795076113906493,True,/ipfs/bafkreifysg67mnquvbsbbhammnyzwdkvpx5psiu7nz6msplfh2y7tb2xvy,2022-09-28 08:41:34.125,2022-09-28 08:41:43.450
22,2855,16,0,50,f1fi7vzu266bh7yxsygw6scl2hjltdkhfb6nyzn3a,f1fi7vzu266bh7yxsygw6scl2hjltdkhfb6nyzn3a,"{""version"":1,""signer"":""f1fi7vzu266bh7yxsygw6scl2hjltdkhfb6nyzn3a"",""address"":""f1fi7vzu266bh7yxsygw6scl2hjltdkhfb6nyzn3a"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""011d7a2e46118d07c4dfcee6222e5b10267f6c61002783149a0d61fba3f486d24f0962c92d2662660a1cdc82d2960a3ec7221f50b6d7c45a8256a1328e1032eba801"",""balance"":""99738124738757"",""lockedBalance"":""0"",""power"":""0""}",0,99738124738757,0,True,/ipfs/bafkreigm3tjoz6vlkug6kp7eafugybbzcn4xu64uqnnx7ltqx7rltzdahq,2022-09-28 08:48:34.175,2022-09-28 08:48:40.412
23,2856,16,0,50,f3vygs6wslfvenruzrrbez5yelczv2jjoii4wlvd6yuyb3snm7sajh2ngjflhdntzxewuzmeczy4j6q56fqdsq,f3vygs6wslfvenruzrrbez5yelczv2jjoii4wlvd6yuyb3snm7sajh2ngjflhdntzxewuzmeczy4j6q56fqdsq,"{""version"":1,""signer"":""f3vygs6wslfvenruzrrbez5yelczv2jjoii4wlvd6yuyb3snm7sajh2ngjflhdntzxewuzmeczy4j6q56fqdsq"",""address"":""f3vygs6wslfvenruzrrbez5yelczv2jjoii4wlvd6yuyb3snm7sajh2ngjflhdntzxewuzmeczy4j6q56fqdsq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""02b74ae4e151e5feb008130659851f48f6827375d9bf8c553b34df0172404ae3745b25ab1de783beef44a5f89f3ca9945501b0189e0127edf184b8fd20a9393be9a2a20c47e5062ba840454717fcd1c73bc44cb42c8a1f202f3247b1022fcd2990"",""balance"":""1325001819653961010"",""lockedBalance"":""0"",""power"":""0""}",0,1325001819653961010,0,False,,2022-09-28 08:55:31.227,2022-09-28 08:55:31.227
24,2857,16,0,50,f16cgdbgygn6fkxdibls6icjjjkg5znco76hr5aha,f16cgdbgygn6fkxdibls6icjjjkg5znco76hr5aha,"{""version"":1,""signer"":""f16cgdbgygn6fkxdibls6icjjjkg5znco76hr5aha"",""address"":""f16cgdbgygn6fkxdibls6icjjjkg5znco76hr5aha"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":""01b131ac15ef933dfdc06afb00463d5e14e06db3dfcc5212338c978255ee5ed8164de573cf8afd2274014573dd671b3f9c5c1a33165f09dacb054593d5d462a5d800"",""balance"":""18782930924009176"",""lockedBalance"":""0"",""power"":""0""}",0,18782930924009176,0,False,,2022-09-28 09:01:33.054,2022-09-28 09:01:33.054
25,2858,16,0,49,f3wreaou6izl7tnmzisp3gg2ectcocxuquzay34pn5ji2rkdv5g4peszytqvlnmy7ducfhoscossdsxbwnzr2a,f3wreaou6izl7tnmzisp3gg2ectcocxuquzay34pn5ji2rkdv5g4peszytqvlnmy7ducfhoscossdsxbwnzr2a,"{""version"":1,""signer"":""f3wreaou6izl7tnmzisp3gg2ectcocxuquzay34pn5ji2rkdv5g4peszytqvlnmy7ducfhoscossdsxbwnzr2a"",""address"":""f3wreaou6izl7tnmzisp3gg2ectcocxuquzay34pn5ji2rkdv5g4peszytqvlnmy7ducfhoscossdsxbwnzr2a"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Approve"",""message"":""3136202d20417070726f7665"",""signature"":""0292f3f326acfa42476d23a509e652af2ac74032052c3e68e3c45beedb6167bb16a46af59ae361fb8fbceb0f5a646cfe810975bcaae8ee8521861755ec6dee585122da2ffe3f84ebd5e0c96718b1875c9208dce1d7f2aa2b1f5fa80afb865c586e"",""balance"":""2530381018975016436"",""lockedBalance"":""0"",""power"":""0""}",0,2530381018975016436,0,True,/ipfs/bafkreihwf4gqtw3hl5uwl54klyvgnnc6bfudn4vj7aj6xmsgf4zl7eovz4,2022-09-28 09:30:37.957,2022-09-28 09:30:42.297
26,673,16,0,50,f1ybjdj6yh3cb6ltslejecyx7gosgngjwv6ld2nwi,f1ybjdj6yh3cb6ltslejecyx7gosgngjwv6ld2nwi,"{""version"":1,""signer"":""f1ybjdj6yh3cb6ltslejecyx7gosgngjwv6ld2nwi"",""address"":""f1ybjdj6yh3cb6ltslejecyx7gosgngjwv6ld2nwi"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":"""",""balance"":""1000000000000000000"",""lockedBalance"":""0"",""power"":""0""}",0,1000000000000000000,0,True,/ipfs/bafkreiaugadp6tqttjrk2636dqtnl4xzf7gyi4d3zlnrfqkb37zbxlqhve,2022-09-14 22:11:43.092,2022-09-14 22:11:47.615
27,685,16,6,50,f1wet6zhekppz4g7x7qgtp524smrolkmcac3o7xgq,f1wet6zhekppz4g7x7qgtp524smrolkmcac3o7xgq,"{""version"":1,""signer"":""f1wet6zhekppz4g7x7qgtp524smrolkmcac3o7xgq"",""address"":""f1wet6zhekppz4g7x7qgtp524smrolkmcac3o7xgq"",""pollId"":""16"",""constituentGroupId"":0,""optionName"":""Reject"",""message"":""3136202d2052656a656374"",""signature"":"""",""balance"":""34003396540333640327"",""lockedBalance"":""0"",""power"":""0""}",0,34003396540333640327,0,True,/ipfs/bafkreigwnhusuxjzkh4qkd64pkbjnubyreyvrp2nko7qxbkr7hu5y6t2ri,2022-09-15 01:06:04.107,2022-09-15 01:06:07.287
